Username,ProfileLink,DisplayName,Title,CarID,CarHueAngle,Speed,Races,Points,Accuracy,Team
internetgoneviral,https://www.nitrotype.com/racer/internetgoneviral,InternetTyper YT,Nitro Rich,282,0,107.2700253989916,24977,3697451.2011745335,96.35449429545999,P1RE
lenatheplugz,https://www.nitrotype.com/racer/lenatheplugz,Exhausted and Tired,404 Not Found,127,100,104.71674088606797,23252,3384843.311063552,95.54587370734528,SPRME
ilikedufibxx,https://www.nitrotype.com/racer/ilikedufibxx,dufibb,Big Spender,77,0,101.98619918000689,23029,3344191.9343485185,96.17429576934998,TVX
nincalebgamez,https://www.nitrotype.com/racer/nincalebgamez,⚡Nincaleb⚡,PAC Contender,78,0,88.82263371064103,23279,3281097.854098516,97.60085771090493,P1RE
nxtfiregaming,https://www.nitrotype.com/racer/nxtfiregaming,Daisyyy QT,Encore,127,300,89.05441279092891,20868,2920136.79287236,96.8217125645984,SPRME
fritter17,https://www.nitrotype.com/racer/fritter17,Swifty_YT,Spring-a-round,107,0,102.38879145616836,17270,2436594.5337960427,93.31581090813151,TVX
barfbr01,https://www.nitrotype.com/racer/barfbr01,Lucky Doves,Lord of the Practice,77,260,87.41798391937203,17663,2375539.939068318,93.58665490855194,NCT
givemegoldasap,https://www.nitrotype.com/racer/givemegoldasap,El1te Stxr,North Pole Navigator,77,240,119.19664589429703,15615,2341654.7148987153,93.96206337624571,NCT
weslanea,https://www.nitrotype.com/racer/weslanea,truly broken 90k,Keyboard Smasher,105,260,95.09816993559399,16303,2295117.139101452,95.41151832846239,SPRME
jesustake_the_wheel,https://www.nitrotype.com/racer/jesustake_the_wheel,DylanJ 396k,Operation: Typing,166,20,96.08953468919533,16026,2246339.931266788,94.67978804749771,P1RE
billy33,https://www.nitrotype.com/racer/billy33,,On Thin Ice,177,120,57.372432271509375,17464,2219357.672781819,98.75328361461784,N8TE
smalltownfame,https://www.nitrotype.com/racer/smalltownfame,summrs,Hot Hot Hot!,68,140,101.38360908041554,15254,2214503.1741440143,96.33917689491317,TVX
aksi13,https://www.nitrotype.com/racer/aksi13,Lavalogy,League Champion,371,200,54.380736606021294,17480,2154516.0570286633,96.90676187217109,LLJ4R
monster_77,https://www.nitrotype.com/racer/monster_77,3NightsAtTheMotel,"Peace, Love, Nitros",77,0,98.8433012959633,15196,2117751.751564605,93.26790786554004,TVX
bobthebuilder120822,https://www.nitrotype.com/racer/bobthebuilder120822,BOBTHEBUILDER120822,Keyboard Cat,68,0,83.43479841889767,15793,2085146.174471074,93.1641222631375,TVX
77uu,https://www.nitrotype.com/racer/77uu,SlimJimPingu,Lord of the Practice,155,0,116.82476651519649,13500,1962201.7730888498,91.75310446009046,SSH
070716f8e5153f91fa44db65db76c844,https://www.nitrotype.com/racer/070716f8e5153f91fa44db65db76c844,Abadger,Nitro Rich,338,0,169.11244608973286,10446,1859161.6703363596,96.4358342564617,N8TE
adventx11,https://www.nitrotype.com/racer/adventx11,GIVENTGOLDIGIVE20MIL,Nitro Rich,241,320,122.83243074461132,11595,1846941.8938595494,98.68140381225773,ZTAGZ
gyguimbuiltdifferent,https://www.nitrotype.com/racer/gyguimbuiltdifferent,Steven P YT Live,Nitro Rich,153,0,94.87528772499151,12628,1807591.7403703702,97.0861754212919,DIV1
redragon999,https://www.nitrotype.com/racer/redragon999,goldplz,Wave Breaker,110,340,140.89139512050534,10434,1741270.6786238523,97.91053225667503,CAM0
notmegan13,https://www.nitrotype.com/racer/notmegan13,Not Megan,Keyboard Cat,33,320,53.95610418384601,13932,1660569.5180138105,93.86743169911797,NTPD1
lacanenjoyer,https://www.nitrotype.com/racer/lacanenjoyer,-Pearl_Games-,Nitro Dog,90,0,100.86844046308272,11065,1602213.5389297327,96.25478754633878,PSR
34vela,https://www.nitrotype.com/racer/34vela,34 vela,League Champion,371,0,120.37618607253596,10214,1564750.783457366,95.63549119800689,SPRME
a4ebe577d455c102ed6ef8620230c4d9,https://www.nitrotype.com/racer/a4ebe577d455c102ed6ef8620230c4d9,Silis carpal tunnel,League Champion,111,0,115.68553264808983,9944,1556653.2297636264,99.17588343545427,N8TE
quwenley,https://www.nitrotype.com/racer/quwenley,YT quwenley,2icy4u,259,0,78.73612915403662,10458,1424180.408002205,97.71316948358051,N8TE
guccisnowflake1,https://www.nitrotype.com/racer/guccisnowflake1,Internet gonna Lose,404 Not Found,77,120,111.35634167385678,9442,1384189.688378114,94.16811853439211,VLN
gimmickfps,https://www.nitrotype.com/racer/gimmickfps,Governor,2icy4u,198,0,93.7088405952607,9366,1343973.2732883403,97.71234939201912,FASZ
fb806a1ca1f4ee5741e9971d4f316ca7,https://www.nitrotype.com/racer/fb806a1ca1f4ee5741e9971d4f316ca7,AllMight,Titan of the Track,346,40,103.06145639973394,8893,1306438.6743430523,96.94826151481959,SPRME
glorious_gaming1,https://www.nitrotype.com/racer/glorious_gaming1,daLEGND,Legendary Lapper,371,40,96.02975006175474,8703,1253603.4345110347,97.31635342396868,LEGNDS
racer2395,https://www.nitrotype.com/racer/racer2395,Mamba Typer,Keyboard Cat,50,0,134.975995075913,7541,1245978.5930621333,98.65019540245609,PR2W
swaggyguy229,https://www.nitrotype.com/racer/swaggyguy229,Join LXW 4 Cash,Legendary Lapper,134,0,129.85262912779612,7647,1186705.4532696262,94.09399186577816,LXW
glombara,https://www.nitrotype.com/racer/glombara,kardinal,Legendary Lapper,155,120,89.48688159210965,8689,1176478.4336173367,93.54385874080123,PSR
rebelles,https://www.nitrotype.com/racer/rebelles,goofykid 20k,Drift King,77,0,97.53119411230442,7934,1125005.7903590563,95.31473659289912,LXW
donp1,https://www.nitrotype.com/racer/donp1,L2trappy1,404 Not Found,259,0,101.24533581625083,7801,1124994.2361015724,95.74358468953396,N8TE
aquaberserker,https://www.nitrotype.com/racer/aquaberserker,Ouranos,League Champion,371,180,126.7621658026219,7264,1119520.18141229,94.33097453426157,S0RC
153489,https://www.nitrotype.com/racer/153489,Swimming Pools,For the Win!,129,20,114.31044059225248,7315,1119267.1622560197,97.36225413431957,SPRME
5bd992bec28696388b283d9e48d5337e,https://www.nitrotype.com/racer/5bd992bec28696388b283d9e48d5337e,Can I be an officer,Tilted Typist,378,320,91.80410290180808,7915,1109943.8763505262,96.11445373559597,PR2W
mycowz,https://www.nitrotype.com/racer/mycowz,BrownLimeImpala,Shattered,266,260,92.43929547525052,7664,1094736.838459281,97.68963865617442,CAM0
nateb3a,https://www.nitrotype.com/racer/nateb3a,Flower,League Champion,371,0,98.95092693565977,7676,1086256.2085643923,94.6732741674036,TWO
kingkrisreturned,https://www.nitrotype.com/racer/kingkrisreturned,Emperor Kris,Endurance Racer,259,0,124.16135138144396,6821,1078313.374935712,97.53617135756288,SPRME
lorelaigilmoree,https://www.nitrotype.com/racer/lorelaigilmoree,No One,Keyboard Cat,66,0,85.96611590527995,7651,1067758.4683595872,97.6045900071719,NTPD1
futureneuromillion,https://www.nitrotype.com/racer/futureneuromillion,Future Neuromillion,League Champion,77,60,93.48412498107112,7745,1063409.818812406,93.56741363726192,SPRME
emacisgoofy,https://www.nitrotype.com/racer/emacisgoofy,Emacisgoofy,Millionaire,51,0,129.7683226435057,6421,1058720.6146307006,99.99994472423197,DIV1
bb403ac5b26dd195b889631bce0e8fcc,https://www.nitrotype.com/racer/bb403ac5b26dd195b889631bce0e8fcc,Hahaha,Original Gangster,331,0,90.80741987835768,7523,1057262.7122152157,96.65322871596975,VKS
zucchini_alt_w,https://www.nitrotype.com/racer/zucchini_alt_w,view_my_team,Keyboard Cat,52,0,90.03748814380994,7517,1056247.6843990705,96.89404352231799,CAM0
newaccforgrinding,https://www.nitrotype.com/racer/newaccforgrinding,Join This teamGoated,Keyboard Cat,51,140,152.1837103667691,6000,1037767.794080675,98.22220274374502,CAM0
gsupr3m3_kingg,https://www.nitrotype.com/racer/gsupr3m3_kingg,PR4NK573R,404 Not Found,259,0,174.60674254058011,5488,1027920.9015313518,100.0,CAM0
nileshgawli,https://www.nitrotype.com/racer/nileshgawli,nileshgawli,404 Not Found,198,280,89.36547152756854,7080,995245.5101849183,97.15837829686598,NTPD1
charmtooth,https://www.nitrotype.com/racer/charmtooth,rtx 5070 ti,Holiday Hacker,70,180,85.76282719303623,7318,982771.1160358237,93.99056073089649,LXW
zefflint,https://www.nitrotype.com/racer/zefflint,zefflint 20k,California Dreamin',322,180,70.64796259185037,7665,973225.1821932654,93.82669356194319,NCT
gr33nbalin3,https://www.nitrotype.com/racer/gr33nbalin3,GREENBALINE,Nitro Rich,266,40,75.94879542894816,7163,972866.3406202772,98.4373060413113,CZBZ
9649802,https://www.nitrotype.com/racer/9649802,The First Race,Rocky,48,0,82.38673975680538,7190,970664.6917061661,95.61500194308024,N8TE
sanduok,https://www.nitrotype.com/racer/sanduok,ur favorite princess,League Champion,371,60,103.54136182585366,6562,961529.2070155101,96.54690853899925,S0RC
stonksfish,https://www.nitrotype.com/racer/stonksfish,Voxel 7k,Original Gangster,209,320,103.2120133156117,6426,922917.3919537805,94.73396190169694,VXL
p_l_a_y_e_r_1,https://www.nitrotype.com/racer/p_l_a_y_e_r_1,P_L_A_Y_E_R_1_,League Champion,277,140,100.61783510936624,6224,921072.4650820548,98.45538352686562,CZBZ
nebulain,https://www.nitrotype.com/racer/nebulain,Kardinal is my son,Keyboard Cat,77,0,84.09377085260064,6663,908034.9514905345,95.94029212456431,SPRME
kamryn234t54345,https://www.nitrotype.com/racer/kamryn234t54345,༺Survivor༻,Pit Crew,150,100,93.54995716303517,6805,904515.7684011015,90.55991101302875,FASZ
nebu1951,https://www.nitrotype.com/racer/nebu1951,LEGNDnebu,404 Not Found,266,20,110.31722091729509,5922,900572.417111968,98.01089534481282,LEGNDS
kingannyomyus2013,https://www.nitrotype.com/racer/kingannyomyus2013,"KingCrossing,North",Down to the Wire,300,0,60.08803674162117,7439,897111.7852753411,92.73456145746252,SAIL
enochbaisden5,https://www.nitrotype.com/racer/enochbaisden5,enochbaisden5,Legendary Lapper,259,0,55.01084034531745,7263,896902.5019510905,96.85020506384333,CZBZ
56970d407de5bebc2738ad974b9002f4,https://www.nitrotype.com/racer/56970d407de5bebc2738ad974b9002f4,LukTzu3 - 45K,A E S T H E T I C,371,0,138.20268983231838,5506,881644.8878546141,94.69137542718778,NS7
highambitions,https://www.nitrotype.com/racer/highambitions,navye_,I Have Fans!,371,0,66.07280772325021,7000,854082.5573782513,91.71308782375587,RFTP
b8f198a649472b2d9780459f60e779c5,https://www.nitrotype.com/racer/b8f198a649472b2d9780459f60e779c5,Chica Melodyyyy,Epic Nitro User,338,0,171.93088590290455,4533,842428.5074728072,99.93441783448415,RL
coltonsadler,https://www.nitrotype.com/racer/coltonsadler,K Y R O,Top Tier,107,0,82.54740432569317,6162,834537.8264684627,95.86564666417489,RL
miki80,https://www.nitrotype.com/racer/miki80,miki80,Keyboard Cat,207,280,87.1566849799072,5933,810699.902885371,95.16929173846339,ZER0SE
c01882935ad425c080b8856df28ca1a8,https://www.nitrotype.com/racer/c01882935ad425c080b8856df28ca1a8,GlowingSilverTermite,Insert Title Here,28,300,62.33038147964191,6329,794453.925742663,95.70068020864552,BEEHVE
ily2thestars,https://www.nitrotype.com/racer/ily2thestars,Synchronize,Rival Team,100,180,101.67426432944198,5443,775726.2623546731,94.48478819036953,BEEHVE
savegeness,https://www.nitrotype.com/racer/savegeness,Go P1NK or Go Home,Operation: Typing,50,320,70.80094484340849,5858,765375.7764459578,96.49507900625262,PR2W
big_mike,https://www.nitrotype.com/racer/big_mike,๖ۣۜǤнσsτ༻_,Unstoppable,58,220,83.38089632107024,5827,764878.7369035094,92.64180240992619,NCT
kj0jmvfkul,https://www.nitrotype.com/racer/kj0jmvfkul,x                                                 ,2icy4u,121,0,111.47987432197958,4906,764058.2032685957,99.99974760583098,MEYBO
david123bad,https://www.nitrotype.com/racer/david123bad,Wolfey YouTube,Leader of the Pack,102,200,82.53315747422353,6125,753249.5826260546,87.05493174214047,RL
jaguarspeed105,https://www.nitrotype.com/racer/jaguarspeed105,_ROAD_TO_10K_,Nitro Burnout,241,0,173.03551665947177,3979,740477.1624320672,99.77403643994106,EXTRME
maiisoh,https://www.nitrotype.com/racer/maiisoh,Lyrica,I Hate Words,316,260,90.58423105081503,5132,737623.781070523,98.9250355286545,NTPD1
humble4,https://www.nitrotype.com/racer/humble4,HUMBLE,What's Cookin'?,371,40,123.87120766958326,4507,706787.2081529052,96.84089124421878,N8TE
coojay,https://www.nitrotype.com/racer/coojay,-_Cooljay_-,Auto Avenger,325,0,90.18809951230035,5123,694777.447402829,93.46989488273489,NTPD1
moilyn,https://www.nitrotype.com/racer/moilyn,✨꧁⚽WF⚽꧂✨,League Champion,372,340,75.1435461469192,5054,682481.9162368765,98.15819780514407,PR2W
hadenmp412c_alt,https://www.nitrotype.com/racer/hadenmp412c_alt,gold                                              ,Raw Racing Recruit,107,60,113.2076379344198,4618,680658.8263067862,94.11811126730395,SPRME
worksmarternotharder,https://www.nitrotype.com/racer/worksmarternotharder,Serendipity,404 Not Found,360,320,94.59358674258684,4745,678082.7120662248,97.01818884255997,NTPD1
cocomelon_cool,https://www.nitrotype.com/racer/cocomelon_cool,Dmitry 20k,Filthy Rich,262,160,145.65864842733973,4034,667492.6862871301,95.73994768287186,B0MBA
joeatvcs,https://www.nitrotype.com/racer/joeatvcs,_Eleanor_,League Champion,371,0,106.67622701036102,4428,663892.6201690034,97.77776657525408,SSH
blitz_error_error,https://www.nitrotype.com/racer/blitz_error_error,Blitz -13K-,Nitro Rich,164,20,71.76092014574827,5398,661402.5996705383,90.1728941260533,P1RE
dnivs13,https://www.nitrotype.com/racer/dnivs13,DNivs13,Insert Title Here,343,280,55.88675538894096,5449,660944.8781317902,94.80486446282589,SSH
ha_saahn,https://www.nitrotype.com/racer/ha_saahn,Angel does it again,League Champion,371,40,133.88792954915286,4005,657695.8083258269,98.36754443611306,T0WER
codygraves2027,https://www.nitrotype.com/racer/codygraves2027,codygraves2027,Nitro Rich,376,0,174.02650224215245,3489,652489.233161435,100.0,CAM0
reality1356,https://www.nitrotype.com/racer/reality1356,GoldenHour,♪ So Delightful ♪,77,0,111.61514245654878,4288,652488.3296197447,97.66285453705996,RL
mrimtoslow,https://www.nitrotype.com/racer/mrimtoslow,20K Races Soon,The ATM Machine,198,0,78.8863859932742,5115,647312.6338428401,90.75511816229873,BEEHVE
bd4984a5201186d64bbf984483f82d40,https://www.nitrotype.com/racer/bd4984a5201186d64bbf984483f82d40,Blueyounglion,Overdrive,379,320,70.19011312759525,5064,644848.5078828604,94.25937260801683,PSR
gl0rytotheking,https://www.nitrotype.com/racer/gl0rytotheking,zach nt,Silent Nitro,127,40,83.0727970621957,4711,638999.6257488588,95.833943406054,BEEHVE
divinev2,https://www.nitrotype.com/racer/divinev2,Divinity - 27k,Where's the remote?,338,60,118.99703688566464,4157,634269.673721277,95.66151822390746,P1RE
2929126264,https://www.nitrotype.com/racer/2929126264,Thunderbolt,League Champion,124,0,137.07368377466307,3830,628310.8132134357,97.33766151381194,S0RC
xxspeedo,https://www.nitrotype.com/racer/xxspeedo,xxspeedo,Mystery Man,239,340,140.65282392026577,3884,624094.0701595726,94.33847186908966,LXW
adamlosborne,https://www.nitrotype.com/racer/adamlosborne,Sir Race alot,Pharaoh,379,0,64.98039849393209,4922,621928.7376189814,95.3707641186099,RFTP
cr4zy4rm1d1lo,https://www.nitrotype.com/racer/cr4zy4rm1d1lo,Cr4zy-Typer-YT,Not a Bot,371,0,79.20860146543487,4708,621258.769436342,94.52295284910701,CZBZ
lava_racer,https://www.nitrotype.com/racer/lava_racer,Sapphire,"Peace, Love, Nitros",272,0,93.8774805867127,4458,620671.9183717774,94.75141845275297,PSR
honey_theunicorn,https://www.nitrotype.com/racer/honey_theunicorn,ViSibLE road to 20k,League Champion,371,200,87.5929753484859,4563,617431.1063538906,94.10002927995993,PR2W
davidstar,https://www.nitrotype.com/racer/davidstar,David Star,League Champion,371,120,73.98866436668308,4528,614890.6094913993,99.12628787251596,NTPD1
koyomialt,https://www.nitrotype.com/racer/koyomialt,No One,♪ So Delightful ♪,266,200,90.99947741156542,4264,613926.9489613207,98.9548963391668,CAM0
deathaustinlegend,https://www.nitrotype.com/racer/deathaustinlegend,NitroZFocusOnAcuracy,Nitro Rich,48,0,57.52643587845086,5360,609129.6948781895,88.25781275856689,PR2W
frozenice13,https://www.nitrotype.com/racer/frozenice13,Luigi XIV,Mystery Man,378,0,60.41334579591173,4853,607711.3934511429,96.1731510317026,CAM0
fc7744a52fe2bc52a1767dcd1eedab71,https://www.nitrotype.com/racer/fc7744a52fe2bc52a1767dcd1eedab71,PLS GV NT GOLD,Tilted Typist,52,0,114.08071434141777,3879,595708.2127529674,97.79182107342002,N8TE
youyouyouyou111,https://www.nitrotype.com/racer/youyouyouyou111,AllstateRacing4Ava,May The 4th Be With You,75,0,79.55902944452998,4211,572860.8933717104,97.32410220541627,PR2W
5717446eb7693aee94317c2c4bcf54f2,https://www.nitrotype.com/racer/5717446eb7693aee94317c2c4bcf54f2,Dj_busta,Nitro Rich,338,120,67.36572030156897,4684,569377.2127174026,90.93005775713571,CAM0
rainbowspyro2022,https://www.nitrotype.com/racer/rainbowspyro2022,_-RainbowSilence-_,Potaytoes,306,20,126.18543793716532,3602,565674.6611747508,96.2916090415569,PSR
darcy2023,https://www.nitrotype.com/racer/darcy2023,ZeusPoseidonHades,Phantom Fingers,28,260,92.45664837961654,4164,562621.4144213266,92.40043897264741,FAM3
hacker4279,https://www.nitrotype.com/racer/hacker4279,no one,Keyboard Cat,68,0,103.36801271732936,3934,559210.5867348474,93.71330147716813,LEGNDS
dhxchung,https://www.nitrotype.com/racer/dhxchung,dhxchung,404 Not Found,266,300,118.77332787053159,3700,553556.6200746753,93.86600711979469,PSR
arlan2000,https://www.nitrotype.com/racer/arlan2000,Arlz 180k,Nitro Dog,379,180,95.2525210222952,3655,532690.0021251701,98.72418236042229,NTPD1
nicasio567,https://www.nitrotype.com/racer/nicasio567,Timmy Tough Knuckles,Sea Student,316,200,129.14959479670273,3287,523926.11383479263,96.85164737502626,PR2W
mrfancypants12,https://www.nitrotype.com/racer/mrfancypants12,2 FAST 4 U 15K,Nitro Rich,379,340,87.53190279670238,4000,522796.02696252096,90.91096011912121,P1RE
ehh_itz_mce,https://www.nitrotype.com/racer/ehh_itz_mce,Juicyz,Drift King,106,320,95.62217799018616,3667,518605.6782104401,95.6795977740792,PR2W
cool688,https://www.nitrotype.com/racer/cool688,NitroJoe,Operation: Typing,280,0,123.00046463260836,3355,516516.514144826,95.3275728461311,T0WER
allex_crucifix,https://www.nitrotype.com/racer/allex_crucifix,-_-0Alex0-_-,League Champion,371,120,112.65495770938874,3370,505122.62360750046,95.88078818436611,SSH
carcarcar76,https://www.nitrotype.com/racer/carcarcar76,Enzo 20k,The Diamond Racer,367,260,73.295932508573,3872,502500.3324585395,94.9724917110785,NHS
plz100kcash,https://www.nitrotype.com/racer/plz100kcash,Spider,Burnin' Rubber,48,0,119.27096007272219,3292,502439.8028580336,95.60812197263986,CZBZ
big_melody,https://www.nitrotype.com/racer/big_melody,BigEepyMelody,Operation: Typing,371,280,101.67569583347459,3356,501078.68764642416,98.98597192250548,NTPD1
bd31086bde203e439aa6125b207d4698,https://www.nitrotype.com/racer/bd31086bde203e439aa6125b207d4698,Prince,Legendary Lapper,65,320,78.93994655848336,3997,499724.0911037231,89.64280155065191,PR2W
