Username,ProfileLink,DisplayName,Title,CarID,CarHueAngle,Speed,Races,Points,Accuracy,Team
nbvzdxchhc,https://www.nitrotype.com/racer/nbvzdxchhc,Jayden Yen Dumont,Continue?,362,180,113.64124261748772,8933,1303404.7855724331,93.04195068207454,SNTL
cr4zy_croc_kid,https://www.nitrotype.com/racer/cr4zy_croc_kid,1mil I Join YourTeam,Tilted Typist,185,0,127.0605937211358,7882,1288926.4556180625,99.99849922029804,CZBZ
redragon999,https://www.nitrotype.com/racer/redragon999,goldplz,Wave Breaker,110,340,140.2357321758271,7473,1244866.873672436,97.92148741054211,CAM0
fzelmore4,https://www.nitrotype.com/racer/fzelmore4,losingmymind,Not a Bot,40,300,72.75117777923182,9368,1241954.3419852273,97.2124993676116,P1RE
gimmickfps,https://www.nitrotype.com/racer/gimmickfps,Governor,2icy4u,198,0,94.35766138614748,8611,1238386.8121679572,97.71413256388836,FASZ
quwenley,https://www.nitrotype.com/racer/quwenley,YT quwenley,2icy4u,198,0,78.58418283385257,8562,1165379.9619584566,97.71604113797248,N8TE
34vela,https://www.nitrotype.com/racer/34vela,34 vela,Crazy About Typing,77,0,119.51936358166355,7531,1146391.0859446076,95.28246104759828,SPRME
gyguimbuiltdifferent,https://www.nitrotype.com/racer/gyguimbuiltdifferent,U Can Do It Lil Man,Nitro Rich,17,0,94.8853275149429,7767,1110384.4307042994,96.96095628471934,NTPD1
monster_77,https://www.nitrotype.com/racer/monster_77,3NightsAtTheMotel,"Peace, Love, Nitros",290,160,96.71069573074317,7984,1095432.976524091,92.48303556152715,TVX
070716f8e5153f91fa44db65db76c844,https://www.nitrotype.com/racer/070716f8e5153f91fa44db65db76c844,Abadger,Nitro Rich,312,0,168.9794592599428,6168,1087694.430894341,95.58513226953855,SPRME
d22665ef573af1a89eba6d2776707848,https://www.nitrotype.com/racer/d22665ef573af1a89eba6d2776707848,Not Megan,"Peace, Love, Nitros",33,320,53.071138004678126,9116,1083318.889234833,93.91595453469733,NTPD1
lenatheplugz,https://www.nitrotype.com/racer/lenatheplugz,Deperst,Raw Racing Recruit,89,260,103.29806075218407,7595,1065439.8456877435,92.50421427233564,SPRME
a4ebe577d455c102ed6ef8620230c4d9,https://www.nitrotype.com/racer/a4ebe577d455c102ed6ef8620230c4d9,Silis carpal tunnel,League Champion,303,0,115.52814788000514,6749,1055287.8844532103,99.11135450363088,N8TE
kingfortnit3,https://www.nitrotype.com/racer/kingfortnit3,DINO-MITE,League Champion,379,100,85.4640250956661,6995,989830.4289222836,99.14063409083631,MEYBO
nateb3a,https://www.nitrotype.com/racer/nateb3a,Flower,WPM Wonderkid,58,0,98.9485511111111,6601,934031.5416699786,94.66410916847292,TWO
dodgers_all_day,https://www.nitrotype.com/racer/dodgers_all_day,30 Nightmare_,Tilted Typist,58,200,166.16035759184243,5016,917678.6061776376,99.92904832279986,4CU
givemegoldasap,https://www.nitrotype.com/racer/givemegoldasap,El1te Stxr,NITRO.EXE,77,240,117.91464976578895,6215,915524.4365950201,92.67194164478958,NCT
lorelaigilmoree,https://www.nitrotype.com/racer/lorelaigilmoree,No One,Keyboard Cat,371,340,85.17894584628733,6502,905528.2816799508,97.67143984857101,NTPD1
kamryn234t54345,https://www.nitrotype.com/racer/kamryn234t54345,༺Survivor༻,Pit Crew,230,280,93.54081360414806,6791,902590.2510258936,90.55624586126592,FASZ
smalltownfame,https://www.nitrotype.com/racer/smalltownfame,summrs,"Peace, Love, Nitros",87,280,104.92376235654474,6021,885863.738431786,96.50215762204346,TVX
nileshgawli,https://www.nitrotype.com/racer/nileshgawli,nileshgawli,♪ So Delightful ♪,198,200,89.35238739724937,5850,822171.6198998828,97.1425592938994,NTPD1
glombara,https://www.nitrotype.com/racer/glombara,kardinal,Legendary Lapper,155,120,88.18162865467698,6074,816904.7576785266,93.33839786913501,PSR
donp1,https://www.nitrotype.com/racer/donp1,L2trappy1,Nitro Rich,343,0,100.04302354536148,5614,806131.9302298223,95.71503835192506,N8TE
bb403ac5b26dd195b889631bce0e8fcc,https://www.nitrotype.com/racer/bb403ac5b26dd195b889631bce0e8fcc,Hahaha,Original Gangster,331,0,90.77744373120989,5624,790289.0901614634,96.65180209774812,VKS
fb806a1ca1f4ee5741e9971d4f316ca7,https://www.nitrotype.com/racer/fb806a1ca1f4ee5741e9971d4f316ca7,AllMight,Champion Chaser,230,20,102.45443206743796,5378,788043.6977341403,96.8945934963445,SPRME
glorious_gaming1,https://www.nitrotype.com/racer/glorious_gaming1,daLEGND,Legendary Lapper,233,40,96.0920584946114,5470,787823.0355777077,97.28470924373038,LEGNDS
bobthebuilder120822,https://www.nitrotype.com/racer/bobthebuilder120822,Swifty is the Goat,Keyboard Cat,233,0,81.79133042563913,6000,782473.2565033785,92.55941921296528,TVX
racer2395,https://www.nitrotype.com/racer/racer2395,Mamba Typer,Keyboard Cat,260,0,134.86933200893967,4665,770433.5526724171,98.63661504628453,PR2W
highambitions,https://www.nitrotype.com/racer/highambitions,navye_,I Have Fans!,363,200,66.31241903793828,6300,769683.7260923743,91.75089953071863,RFTP
aquaberserker,https://www.nitrotype.com/racer/aquaberserker,Ouranos,Yo,77,280,126.85885821165495,4924,762150.2654066232,94.70922816153214,S0RC
night_mare456777,https://www.nitrotype.com/racer/night_mare456777,Prime Nightmare_,Tilted Typist,58,300,170.65811892754368,4109,761278.0818582235,99.96861219836823,4CU
swaggyguy229,https://www.nitrotype.com/racer/swaggyguy229,swaggy guy,Encore,163,0,130.56538484504688,4962,760236.2997890998,92.69674059266566,LXW
drey2000,https://www.nitrotype.com/racer/drey2000,synthetic,Mega Winner,68,140,100.08025821235451,5408,750908.1063060038,92.5428096105293,SPRME
nxtfiregaming,https://www.nitrotype.com/racer/nxtfiregaming,Daisyyy,Encore,105,320,108.5653390046002,5085,748625.4882814391,95.42375609718705,SPRME
emacisgoofy,https://www.nitrotype.com/racer/emacisgoofy,Emacisgoofy,Millionaire,51,0,129.76406552039882,4527,746420.3770842247,99.99992159636082,DIV1
5bd992bec28696388b283d9e48d5337e,https://www.nitrotype.com/racer/5bd992bec28696388b283d9e48d5337e,Can I be an officer,Tilted Typist,378,320,91.70698554345886,5291,741658.1056177843,96.10570132500318,PR2W
big_mike,https://www.nitrotype.com/racer/big_mike,๖ۣۜǤнσsτ༻_,Unstoppable,58,220,83.39288174512055,5602,735318.7339750365,92.63467549918197,NCT
stonksfish,https://www.nitrotype.com/racer/stonksfish,v o x e l,Original Gangster,209,320,101.52512702937167,5058,722208.9453381962,94.70884163786593,VXL
c01882935ad425c080b8856df28ca1a8,https://www.nitrotype.com/racer/c01882935ad425c080b8856df28ca1a8,GlowingSilverTermite,Insert Title Here,341,220,62.3861243031179,5579,697329.8095206467,95.2732544284693,BEEHVE
nebu1951,https://www.nitrotype.com/racer/nebu1951,LEGNDnebu,Overdrive,373,0,120.22096117932571,4270,671542.6490719692,98.22588793403881,LEGNDS
miki80,https://www.nitrotype.com/racer/miki80,miki80,Keyboard Cat,207,280,86.32188065099457,4924,669488.6670557242,94.97310639552019,ZER0SE
futureneuromillion,https://www.nitrotype.com/racer/futureneuromillion,Future Neuromillion,League Champion,77,60,93.03538436950616,4885,669009.5263096893,93.47116688861313,SPRME
cocomelon_cool,https://www.nitrotype.com/racer/cocomelon_cool,Dmitry 20k,Filthy Rich,262,160,145.65864842733973,4034,667492.6862871301,95.73994768287186,B0MBA
maiisoh,https://www.nitrotype.com/racer/maiisoh,Lyrica,I Hate Words,316,260,90.36538445667692,4647,667316.0077334421,98.91087068973076,NTPD1
legendary_ytcombat,https://www.nitrotype.com/racer/legendary_ytcombat,-NOVA-,Nitro Rich,68,0,133.02426930858593,4077,666287.0928222233,98.14649628588053,PR2W
charmtooth,https://www.nitrotype.com/racer/charmtooth,rtx 5070 ti,Holiday Hacker,37,260,83.06547690103856,4998,654818.8150763491,92.56951495280161,LXW
dnivs13,https://www.nitrotype.com/racer/dnivs13,DNivs13,Insert Title Here,343,280,55.73506124012225,5227,633363.081120919,94.76325426101941,SSH
wild_capybara,https://www.nitrotype.com/racer/wild_capybara,Prime Nightmare_,Legendary Lapper,68,0,77.47005438477227,4458,618167.3276610943,99.94932363506173,4CU
mrimtoslow,https://www.nitrotype.com/racer/mrimtoslow,20K Races Soon,Spring Vibin',218,0,78.9308429351122,4828,609494.0955686386,90.51815592496936,BEEHVE
lacanenjoyer,https://www.nitrotype.com/racer/lacanenjoyer,ItsMercy YT,Crazy About Typing,162,0,100.65614383326336,4112,598993.341065244,96.90112098006401,P1RE
honey_theunicorn,https://www.nitrotype.com/racer/honey_theunicorn,ViSibLE road to 20k,League Champion,371,0,87.51354270889597,4425,598150.5008741599,94.0305302917169,PR2W
me_legend_123,https://www.nitrotype.com/racer/me_legend_123,M O O S E,Can-Do Dynamo,58,0,54.076459247083044,5261,595846.9403935849,89.15218239865274,RFTP
kj0jmvfkul,https://www.nitrotype.com/racer/kj0jmvfkul,x                                                 ,2icy4u,121,0,111.1952784296347,3809,592669.4752270065,99.99967392686614,MEYBO
aesthetic_fishe,https://www.nitrotype.com/racer/aesthetic_fishe,A E S T H E T I C,A E S T H E T I C,371,0,97.84561956749529,3965,590477.4954319756,99.99975522233156,CAM0
153489,https://www.nitrotype.com/racer/153489,Whole Lotta Red,For the Win!,107,0,114.17154535072429,3860,590253.4130747204,97.34515696993691,TVX
ilikedufibxx,https://www.nitrotype.com/racer/ilikedufibxx,CheerfulTanZebra,Nitro Pup,37,180,167.9750247529754,3466,589419.5427675786,92.4288661162942,TVX
davidstar,https://www.nitrotype.com/racer/davidstar,David Star,League Champion,365,220,73.9892971024539,4317,586059.2677704251,99.09594577173642,NTPD1
25tsmith6,https://www.nitrotype.com/racer/25tsmith6,x2                                                ,Hallowampus Fanclub,128,180,97.51012660494601,4229,582791.5407055139,92.64112003508373,TVX
sanduok,https://www.nitrotype.com/racer/sanduok,ur favorite princess,Not a Bot,58,0,104.04888103651355,3945,579328.2370374972,96.59714164426207,S0RC
david123bad,https://www.nitrotype.com/racer/david123bad,Legendary_bruh,Nitro Libre,107,60,80.31778722980872,4675,567034.4712137285,86.53806608576731,SPRME
savegeness,https://www.nitrotype.com/racer/savegeness,Jesus is HIM,Operation: Typing,77,320,70.55000046130142,4310,563051.990579279,96.57254679185296,PR2W
ily2thestars,https://www.nitrotype.com/racer/ily2thestars,iiloveyouu X3,Dvorak Destroyer,129,0,103.15087483587284,3864,553409.9803393583,94.48895351453248,BEEHVE
enochbaisden5,https://www.nitrotype.com/racer/enochbaisden5,enochbaisden5,Legendary Lapper,58,0,54.897079874033786,4444,548320.39471697,96.8111736038862,CZBZ
mycowz,https://www.nitrotype.com/racer/mycowz,12_ 1  2 _122 1 2 22,Shattered,185,0,86.36023910375678,3894,544435.5779722494,97.64900671358751,CAM0
codygraves2027,https://www.nitrotype.com/racer/codygraves2027,codygraves2027,Nitro Rich,209,100,174.0117367258194,2780,519876.314048889,100.0,CAM0
worksmarternotharder,https://www.nitrotype.com/racer/worksmarternotharder,Serendipity,Spring Vibin',106,0,93.34037687228218,3600,511759.13738019095,96.92175175791441,NTPD1
joeatvcs,https://www.nitrotype.com/racer/joeatvcs,_Eleanor_,Legendary Lapper,37,0,108.57657829259871,3339,503699.7250786247,97.77376330051433,SSH
cool688,https://www.nitrotype.com/racer/cool688,NitroJoe,Operation: Typing,280,0,122.82075034738305,3205,492862.98497086554,95.27231587283629,T0WER
allex_crucifix,https://www.nitrotype.com/racer/allex_crucifix,-_-0Alex0-_-,League Champion,371,120,112.29123498670579,3285,491526.4233297025,95.82563284821808,SSH
dhxchung,https://www.nitrotype.com/racer/dhxchung,_Just a little Kid_,Insert Title Here,243,0,119.74569666615959,3245,486886.6394997531,93.85090043025052,PSR
mrfancypants12,https://www.nitrotype.com/racer/mrfancypants12,2 FAST 4 U 14K,Nitro Rich,379,340,86.68533232437886,3731,485306.2857627018,90.7434296289399,190IQ
rebelles,https://www.nitrotype.com/racer/rebelles,goofykid 20k,Drift King,77,0,84.47041657247375,3630,478065.91038069036,92.59212222334138,LXW
newaccforgrinding,https://www.nitrotype.com/racer/newaccforgrinding,JoyfulGreenKrill,Nitro Rich,58,160,139.4948436996455,2847,474226.310190198,98.12846177392991,CAM0
ha_saahn,https://www.nitrotype.com/racer/ha_saahn,Angel does it again,League Champion,185,340,134.3871261901569,2860,470219.14703103533,98.3364946162394,T0WER
hadenmp412c_alt,https://www.nitrotype.com/racer/hadenmp412c_alt,gold                                              ,Raw Racing Recruit,107,60,113.242784061576,3222,467459.5467639241,92.63336018938489,PSR
adamlosborne,https://www.nitrotype.com/racer/adamlosborne,Sir Race alot,Pharaoh,302,0,64.87869448139377,3680,464849.44341928465,95.3778360960037,RFTP
coojay,https://www.nitrotype.com/racer/coojay,-_- 0 Cooljay 0 -_-,Auto Avenger,325,0,89.50528831311388,3451,464828.900184007,93.05113118981116,NTPD1
d81e77cf8a7e3c1661cfae51a4460e0c,https://www.nitrotype.com/racer/d81e77cf8a7e3c1661cfae51a4460e0c,HappyBeigeChimpanzee,♪ So Delightful ♪,304,340,99.0320374015748,3213,460491.6968672254,95.85689431808187,190IQ
humble4,https://www.nitrotype.com/racer/humble4,HUMBLE,What's Cookin'?,111,60,123.98016627521156,2930,459982.3408102728,96.91368567923212,N8TE
gfxhallao,https://www.nitrotype.com/racer/gfxhallao,r2 5k races,Novice Navigator,51,0,129.9201247268121,2836,452994.1421873032,96.82946836797144,TWO
reality1356,https://www.nitrotype.com/racer/reality1356,GoldenHour,♪ So Delightful ♪,371,260,112.61984877368508,2960,451860.0833290765,97.66202252092592,RL
56970d407de5bebc2738ad974b9002f4,https://www.nitrotype.com/racer/56970d407de5bebc2738ad974b9002f4,LukTzu3 - 40K,A E S T H E T I C,371,0,138.20138009532616,2792,446854.44068964216,94.6466581918496,NS7
geloxd,https://www.nitrotype.com/racer/geloxd,GeloXD,Trailblazer,106,0,111.78377329192546,2850,431989.2844667423,97.23096614798443,SSH
2929126264,https://www.nitrotype.com/racer/2929126264,Thunderbolt,Aquarian Conqueror,110,0,137.1022405356683,2618,429542.2415607377,97.34297018780464,S0RC
imamismail,https://www.nitrotype.com/racer/imamismail,Commander,League Champion,371,240,166.0108907521426,2418,428671.9058893588,96.8734379769936,190IQ
moilyn,https://www.nitrotype.com/racer/moilyn,✨꧁⚽WF⚽꧂✨,League Champion,313,260,74.64745550355603,3139,423006.1926990643,98.1318136671228,PR2W
carcarcar76,https://www.nitrotype.com/racer/carcarcar76,Enzo 20k,Filthy Rich,77,0,72.04638633535872,3247,419319.9295148801,94.94022349291173,NHS
rainbowspyro2022,https://www.nitrotype.com/racer/rainbowspyro2022,Rainbow,Nitro Rich,214,0,128.22704837117473,2634,415973.96029301785,96.2290066379917,PSR
gsupr3m3_kingg,https://www.nitrotype.com/racer/gsupr3m3_kingg,PR4NK573R,Legendary Lapper,58,0,174.45027962716378,2218,415265.36010652466,100.0,LTC
bresler99,https://www.nitrotype.com/racer/bresler99,Shadow Shuriken,Keyboard Cat,373,0,83.10646204665886,2917,410990.5459225187,99.53495304814427,CZBZ
blitz_error_error,https://www.nitrotype.com/racer/blitz_error_error,UnpretentiousCrimsonKoi,Nitro Rich,68,20,71.74719441376608,3335,409305.87839460874,90.32689267242407,P1RE
fc7744a52fe2bc52a1767dcd1eedab71,https://www.nitrotype.com/racer/fc7744a52fe2bc52a1767dcd1eedab71,PLS GV NT GOLD,Nitro Rich,58,0,110.86773830069461,2683,408783.18076146534,98.02270615079182,N8TE
memory_the_fallen,https://www.nitrotype.com/racer/memory_the_fallen,Overture-Road To 10k,Overdrive,330,0,152.3907352100146,2361,407477.91357174894,97.9520660102503,DIV1
e7b09051c0bfdfd073b88deb146aa17f,https://www.nitrotype.com/racer/e7b09051c0bfdfd073b88deb146aa17f,F-35 Lightning,Keyboard Cat,58,160,59.05905531202285,3172,405744.30567561847,98.75303984067733,SK4P
darcy2023,https://www.nitrotype.com/racer/darcy2023,ZeusPoseidonHades,Tilted Typist,152,180,93.26614861583292,2910,395680.8696135393,92.7299710990184,FAM3
cr4zy4rm1d1lo,https://www.nitrotype.com/racer/cr4zy4rm1d1lo,Cr4zy-Typer-YT,Not a Bot,371,0,79.94506522530014,2906,384744.3696283653,94.58752079509928,CZBZ
hacker4279,https://www.nitrotype.com/racer/hacker4279,grinding to 20k,Keyboard Cat,68,0,103.75069729406096,2699,384389.62732063496,93.77379396076762,LEGNDS
lava_racer,https://www.nitrotype.com/racer/lava_racer,Sapphire,"Peace, Love, Nitros",92,200,95.4574123529746,2742,383921.71814217255,94.77861014134307,PSR
onitroo,https://www.nitrotype.com/racer/onitroo,-DR-N1TRO-,404 Not Found,291,180,83.39237770666223,2811,383660.445802793,96.3225590380084,PSR
xx_l1am_xx,https://www.nitrotype.com/racer/xx_l1am_xx,Pandemonium,My Popsicle Melted,325,300,90.95697478991598,2804,377147.822522273,92.45594001411693,PR2W
aditya_2010,https://www.nitrotype.com/racer/aditya_2010,I Sub 2 Swifty_YT,Novice Navigator,224,0,75.58971163671708,2953,376589.79195323784,92.54907701773163,TVX
gl0rytotheking,https://www.nitrotype.com/racer/gl0rytotheking,dodge - zach,3-2-1 GO!,86,0,88.95929803223144,2686,373833.70266321214,96.33093286300522,BEEHVE
lil_kong,https://www.nitrotype.com/racer/lil_kong,w o o z i e,Keyboard Cat,58,280,119.28676666928455,2419,373331.94056031574,96.67370343801058,LOVGOD
koyomialt,https://www.nitrotype.com/racer/koyomialt,No One,♪ So Delightful ♪,40,260,86.30763147489127,2628,371418.220492514,98.72676701037645,CAM0
nicasio567,https://www.nitrotype.com/racer/nicasio567,Sergio Ramos 161k,Sea Student,316,200,126.76013678553981,2321,366052.4003623516,96.53149785338256,PR2W
arlan2000,https://www.nitrotype.com/racer/arlan2000,Arlz 175k,Nitro Dog,58,180,94.8629712321506,2506,364766.15979309974,98.72865772507554,NTPD1
santino999,https://www.nitrotype.com/racer/santino999,Under Achiever,Loco Motive,103,0,89.23205857703675,2676,362681.5500487515,93.71798040514489,PSR
7f39ffb7462e686ace159c4f32d1cbe1,https://www.nitrotype.com/racer/7f39ffb7462e686ace159c4f32d1cbe1,FaintTurquoiseCapybara,Keyboard Cat,56,320,69.08115828385796,2818,362316.451322226,95.56387959866221,RZ
big_melody,https://www.nitrotype.com/racer/big_melody,BigMelody,Operation: Typing,77,280,100.29692034072826,2426,360689.879525684,99.01985306195589,NTPD1
frozenice13,https://www.nitrotype.com/racer/frozenice13,L U I G I,Boo!,294,120,60.250454921422666,2867,358806.49704107596,96.17697287858236,CAM0
mojangsteel,https://www.nitrotype.com/racer/mojangsteel,iwishuneverleft,Master Motorist,164,0,89.74367273544617,2592,347911.65914527664,92.65098069074129,LEGNDS
fstmario,https://www.nitrotype.com/racer/fstmario,Mario,California Roll,209,220,137.670024625028,2125,347163.5828959958,96.76375509779307,NTPD1
xgoldxnnt,https://www.nitrotype.com/racer/xgoldxnnt,xGoldxnNT YT,A E S T H E T I C,107,200,117.96345944826874,2224,342354.88897079846,96.82656684094049,P1RE
jiatypefast,https://www.nitrotype.com/racer/jiatypefast,nOvAAAAAAAA,Raw Racing Recruit,53,0,172.67972909656257,1831,341181.2224757205,99.99792797339518,F0J
brubakerj1,https://www.nitrotype.com/racer/brubakerj1,TonyTonyChopper,Learner Leader,374,0,109.95847149569998,2230,337661.1354713557,97.70183006004733,SSH
ehh_itz_mce,https://www.nitrotype.com/racer/ehh_itz_mce,Juicyz,Drift King,106,320,95.49581816392798,2377,335410.8659631582,95.50510858051939,PR2W
atrg,https://www.nitrotype.com/racer/atrg,atrg                                              ,Ferocious Finisher,334,320,82.00260713703764,2385,333803.08522594016,99.261043219076,PR2W
maelstrom_racer,https://www.nitrotype.com/racer/maelstrom_racer,Maelstrom,League Champion,371,240,114.38912477742775,2274,333623.318960652,93.33153725955063,SSH
hpwalt,https://www.nitrotype.com/racer/hpwalt,"Kings Crossing, ES",Speed Demon,122,60,109.82379434239158,2209,333410.6969883849,97.43142195197923,NTPD1
makeoffier,https://www.nitrotype.com/racer/makeoffier,im Diddy the third,League Champion,371,280,79.9823390049537,2533,332586.0300120648,93.79251288514048,NTO
bfbe1283f9a79bf3db48b5f1ea71f007,https://www.nitrotype.com/racer/bfbe1283f9a79bf3db48b5f1ea71f007,nano811,Keyboard Cat,51,320,68.30189601698928,2593,331556.3144328118,95.31495354948503,BEEHVE
cerealbowl1,https://www.nitrotype.com/racer/cerealbowl1,reprahh,Nitro Pup,26,80,126.22913292301047,2091,329945.9082771248,96.73774687598375,SNTL
e568f8775c072f7534ad7384ad8a6a78,https://www.nitrotype.com/racer/e568f8775c072f7534ad7384ad8a6a78,AMAZING,♪ So Delightful ♪,52,40,79.68390098881925,2459,329014.8298355731,95.67962665122401,PSR
ntyperoftheyear,https://www.nitrotype.com/racer/ntyperoftheyear,-Arentyx- Subcribe,Battle Beast,73,220,87.37856802458383,2389,323171.7235476552,94.14403841987435,RI5E
isaacweber613,https://www.nitrotype.com/racer/isaacweber613,isaacweber613,On The Nice List,51,0,59.83996653904315,2519,318147.6464698807,97.21305499369316,WPMWPM
tateheoggggg,https://www.nitrotype.com/racer/tateheoggggg,-Tatertot-,The Diamond Racer,116,0,150.5341785752659,1802,315488.2816991489,99.89139353740157,BRAVE
deathaustinlegend,https://www.nitrotype.com/racer/deathaustinlegend,NT_NitroZ,Nitro Rich,51,0,54.5104566426631,2822,314681.48140693194,87.62712078927217,PR2W
youyouyouyou111,https://www.nitrotype.com/racer/youyouyouyou111,AllstateRacing4Ava,May The 4th Be With You,75,0,79.60906431298656,2310,314298.83255126834,97.32166659607493,PR2W
a4ecf425a30bbc82621ae0af1c1b02f0,https://www.nitrotype.com/racer/a4ecf425a30bbc82621ae0af1c1b02f0,Pencil,Tilted Typist,324,200,81.7405849861913,2503,313910.5395345044,89.02779793456301,PSR
lebonbonthegoat,https://www.nitrotype.com/racer/lebonbonthegoat,,Solid Gold,282,100,97.11949353732524,2242,313270.15644088964,94.05508175349014,CAM0
03fa271cc7971825edb12cadd63d9ebd,https://www.nitrotype.com/racer/03fa271cc7971825edb12cadd63d9ebd,NONLUCKI3ST,Nitro Rich,349,180,84.46535585161706,2378,310859.0398170964,91.90777746505302,ZSH
ac92a3813867bf1e394d2fb07ffbe979,https://www.nitrotype.com/racer/ac92a3813867bf1e394d2fb07ffbe979,Luciano,:D,86,280,88.61850180212359,2359,310469.59763505164,91.20044672693376,PR2W
zefflint,https://www.nitrotype.com/racer/zefflint,zefflint 20k,California Dreamin',77,0,71.48212381173198,2433,310066.03863396024,93.88600283358157,NCT
th3b055kid,https://www.nitrotype.com/racer/th3b055kid,King-15k- is a,Scallywag,165,0,96.7951354339414,2116,307307.372667302,97.86570600974058,BEEHVE
nebulain,https://www.nitrotype.com/racer/nebulain,Kardinal is my son,Keyboard Cat,77,0,83.16872078198044,2232,302471.8834500256,95.71401561605755,SPRME
1f41ecab09640d27ae830af9d9fdcbfd,https://www.nitrotype.com/racer/1f41ecab09640d27ae830af9d9fdcbfd,CR7 GOAT 2025,Fast and Flora,380,140,97.65855315294918,2100,301431.3811284939,96.4452399555771,PR2W
b13df78e3154824d9299835902c0bd55,https://www.nitrotype.com/racer/b13df78e3154824d9299835902c0bd55,L3G3ND,Lucky Number 7,92,0,116.74941546400063,1909,300106.81039853115,99.26224566535662,SPRME
s612472,https://www.nitrotype.com/racer/s612472,109\,Mechanic,58,80,95.8709442614598,2138,298863.5186090361,94.49153024943455,FOX109
6a825ba74a32103a028882505715217c,https://www.nitrotype.com/racer/6a825ba74a32103a028882505715217c,Ghostt,Nitro Dog,241,0,155.17316612666372,1688,298182.36941568,99.47166056489598,FASZ
zephyrus3,https://www.nitrotype.com/racer/zephyrus3,eo trust I got this,Keyboard Cat,58,0,121.15928707138333,2003,297752.6565187668,92.57297186862107,LXW
rogermonskies,https://www.nitrotype.com/racer/rogermonskies,rogermonskies,Tilted Typist,77,0,67.34218709510236,2335,295540.25739400374,94.68741522317589,UNREST
arctklr,https://www.nitrotype.com/racer/arctklr,--voe--,Ray of Sunshine,89,220,99.55879650895729,2042,294266.1978924025,96.21273464227794,BEEHVE
vq_ceruledge,https://www.nitrotype.com/racer/vq_ceruledge,Ceruledge,Valentypist,202,300,171.7210787444122,1575,292730.34951122466,100.0,CAM0
ramon3426,https://www.nitrotype.com/racer/ramon3426,whatuprj_,Nitro Rich,185,0,95.27564526178652,2081,290168.29337750905,94.44527677303826,50I
hyenalaugh,https://www.nitrotype.com/racer/hyenalaugh,Wolf_Legion16,Nitro Rich,230,240,97.31114327062228,2018,290052.46556978946,96.68836320928763,ZTAGZ
12d1f013ee9e2bbba1c0e5d809487efa,https://www.nitrotype.com/racer/12d1f013ee9e2bbba1c0e5d809487efa,-Danny-,Operation: Typing,209,120,109.06881122263877,1885,289354.9200338471,99.33317810375988,PR2W
3986b1df674f6c6a74b0c2ca8f9d00ac,https://www.nitrotype.com/racer/3986b1df674f6c6a74b0c2ca8f9d00ac,zurprius,Time Traveler,58,0,164.8948570293884,1582,288631.8319102462,100.0,F0J
theghostofmtakina,https://www.nitrotype.com/racer/theghostofmtakina,Pankster,The Prankster,371,0,106.22210825311663,1959,286005.8320600924,95.35290014774274,SSH
divinev2,https://www.nitrotype.com/racer/divinev2,Divinity - 26k,Where's the remote?,315,0,119.61484997457195,1865,285458.1697459579,95.77820357289978,SPRME
jadeeapo,https://www.nitrotype.com/racer/jadeeapo,Jadeeapo-_-,3-2-1 GO!,289,280,68.57272498109403,2256,285430.63293986674,94.217065890276,PSR
