Username,ProfileLink,DisplayName,Title,CarID,CarHueAngle,Speed,Races,Points,Accuracy,Team
ntyperoftheyear,https://www.nitrotype.com/racer/ntyperoftheyear,Arentyx YOUTUBE,Battle Beast,122,0,87.07657372431711,1798,242281.71908029157,93.87786420328885,RI5E
04d05f78b8fbf05e6bc6849ec6332114,https://www.nitrotype.com/racer/04d05f78b8fbf05e6bc6849ec6332114,legend pro racer,Holiday Hero,201,20,157.62949517867273,1339,239294.92238126774,99.94235353046844,PCMSG
limitless_speeder,https://www.nitrotype.com/racer/limitless_speeder,Limitless Speeder,League Champion,116,220,71.67807941220444,1770,238693.25304794317,99.27554369980476,PR2W
humble4,https://www.nitrotype.com/racer/humble4,HUMBLE,What's Cookin'?,371,40,124.32137649460486,1509,237447.82772780498,97.03611088956552,N8TE
savegeness,https://www.nitrotype.com/racer/savegeness,Jesus is HIM,Operation: Typing,77,120,72.40183813020822,1802,237198.3321481671,96.64442492775382,PR2W
hpwalt,https://www.nitrotype.com/racer/hpwalt,GoldSapphirePigeon,"Peace, Love, Nitros",213,0,105.85678277360348,1554,231348.47142811495,97.34810448658813,NTPD1
7f39ffb7462e686ace159c4f32d1cbe1,https://www.nitrotype.com/racer/7f39ffb7462e686ace159c4f32d1cbe1,FaintTurquoiseCapybara,Keyboard Cat,56,320,68.8624270243772,1777,228955.41356972832,95.8436555949894,RZ
ehh_itz_mce,https://www.nitrotype.com/racer/ehh_itz_mce,Juicyz,Drift King,379,240,95.55098707911041,1624,228641.8792240294,95.2724508816273,PR2W
arlan2000,https://www.nitrotype.com/racer/arlan2000,Arlz 175k,Nitro Dog,380,300,93.99867374005305,1576,228505.82238199958,98.63378103378103,NTPD1
th3b055kid,https://www.nitrotype.com/racer/th3b055kid,King-15k- is a,Scallywag,165,0,96.56280905049698,1561,226456.67632148648,97.83528959014816,BEEHVE
nebulain,https://www.nitrotype.com/racer/nebulain,"1,3 gpa activities",Keyboard Cat,77,0,83.90269724020115,1632,221579.74874389445,95.64678757011598,SPRME
joeatvcs,https://www.nitrotype.com/racer/joeatvcs,_Eleanor_,Legendary Lapper,89,0,109.5345884292978,1446,219063.16935517744,97.88629342583057,SSH
dodge_hornet_2024,https://www.nitrotype.com/racer/dodge_hornet_2024,agentdodge,League Champion,371,340,146.81748470833955,1283,216676.7505962076,97.39006801626147,BEEHVE
